"CardNo","StartDate","Pentad","year","obs"
"3405_1825_010003_20100326",2010-03-26,"3405_1825",2010,0
"3405_1825_010003_20100402",2010-04-02,"3405_1825",2010,0
"3405_1825_010003_20100407",2010-04-07,"3405_1825",2010,0
"3405_1825_010003_20100423",2010-04-23,"3405_1825",2010,0
"3405_1825_010003_20100428",2010-04-28,"3405_1825",2010,0
"3405_1825_010003_20100506",2010-05-06,"3405_1825",2010,0
"3405_1825_010003_20100511",2010-05-11,"3405_1825",2010,0
"3405_1825_010003_20100516",2010-05-16,"3405_1825",2010,0
"3405_1825_010003_20100521",2010-05-21,"3405_1825",2010,0
"3405_1825_010003_20100530",2010-05-30,"3405_1825",2010,0
"3405_1825_010003_20100601",2010-06-01,"3405_1825",2010,0
"3405_1825_010003_20100609",2010-06-09,"3405_1825",2010,0
"3405_1825_010003_20100618",2010-06-18,"3405_1825",2010,0
"3405_1825_010003_20100623",2010-06-23,"3405_1825",2010,0
"3405_1825_010003_20100630",2010-06-30,"3405_1825",2010,0
"3405_1825_010003_20100705",2010-07-05,"3405_1825",2010,0
"3405_1825_010003_20100711",2010-07-11,"3405_1825",2010,0
"3405_1825_010003_20100717",2010-07-17,"3405_1825",2010,0
"3405_1825_010003_20100724",2010-07-24,"3405_1825",2010,0
"3405_1825_010003_20100729",2010-07-29,"3405_1825",2010,0
"3405_1825_010003_20100803",2010-08-03,"3405_1825",2010,0
"3405_1825_010003_20100809",2010-08-09,"3405_1825",2010,0
"3405_1825_010003_20100814",2010-08-14,"3405_1825",2010,0
"3405_1825_010003_20100819",2010-08-19,"3405_1825",2010,0
"3405_1825_010003_20100824",2010-08-24,"3405_1825",2010,0
"3405_1825_010003_20100829",2010-08-29,"3405_1825",2010,0
"3405_1825_010003_20100903",2010-09-03,"3405_1825",2010,0
"3405_1825_010003_20100911",2010-09-11,"3405_1825",2010,0
"3405_1825_010003_20100913",2010-09-13,"3405_1825",2010,0
"3405_1825_010003_20100918",2010-09-18,"3405_1825",2010,0
"3405_1825_010003_20100923",2010-09-23,"3405_1825",2010,0
"3405_1825_010003_20100928",2010-09-28,"3405_1825",2010,0
"3405_1825_010003_20101002",2010-10-02,"3405_1825",2010,0
"3405_1825_010003_20101010",2010-10-10,"3405_1825",2010,0
"3405_1825_010003_20101012",2010-10-12,"3405_1825",2010,1
"3405_1825_010003_20101017",2010-10-17,"3405_1825",2010,0
"3405_1825_010003_20101022",2010-10-22,"3405_1825",2010,0
"3405_1825_010003_20101028",2010-10-28,"3405_1825",2010,0
"3405_1825_010003_20101105",2010-11-05,"3405_1825",2010,0
"3405_1825_010003_20101110",2010-11-10,"3405_1825",2010,0
